"";"Nrpk";"Year";"Date";"Releve_area";"Polig_nr";"Manag_impact";"Nr_4digitcode";"Approach";"Uniq_no";"Uniq_Rprog";"Unipntno";"Eksp_spp";"Eksp_group";"Mont_pnt";"Eksp_str";"Address";"Rel_type";"Status";"Usage";"Ul_mown";"Ul_graz";"Ul_aftmh";"Ul_strgraz";"Exp_opin";"Statuslet";"Luordap";"Shr_score";"Litt_score";"Sur_score";"Mos_score";"Exp_score";"Swrd_score";"Pastr_scor";"Imp_score";"Str_score";"Spp_scortotal";"Spp_score50";"Totl_score";"Gr_qualit_exp";"Aegoppod";"Alopepra";"Anthrsyl";"Calamepi";"Cirsiarv";"Chaeraro";"Dactyglo";"Elytrrep";"Filipulm";"Heracsos";"Loliuper";"Lupinpol";"Ranunrep";"Solidcan";"Taraxoff";"Trifohyb";"Trifomed";"Agrimonia.eupatoria";"Alchemilla.vulgaris";"Briza.media";"Campanula.spp.";"Carex.panicea";"Carlina.vulgaris";"Centaurea.spp.";"Cirsium.heterophyllum";"Cirsium.oleraceum";"Dactylorhiza.spp.";"Dianthus.deltoides";"Fragaria.spp.";"Galium.boreale";"Galium.spp.";"Galium.verum";"Geranium.spp.";"Geum.spp.";"Hypericum.spp.";"Inula.salicina";"Knautia.arvensis";"Lathyrus.spp...Lotus.spp.";"Leontodon.hispidus.danubialis";"Leucanthemum.vulgare";"Listera.ovata";"Lychnis.flos.cuculi";"Lythrum.salicaria";"Medicago.lupulina";"Melampyrum.spp.";"Pilosella..Hieracium.species";"Pimpinella.saxifraga";"Plantago.media";"Platanthera.spp.";"Polygala.spp.";"Potentilla.argentea";"Potentilla.erecta";"Primula.veris";"Rhinanthus.spp.";"Scirpus.sylvaticus";"Sedum.acre";"Solidago.virgaurea";"Succisa.pratensis";"Thalictrum.spp.";"Thymus.spp.";"Tragopogon.pratensis";"Trifolium.dzelteniem.z.";"Trifolium.montanum";"Trollius.europaeus";"Valeriana.officinalis";"Veronica.longifolia";"Viscaria.vulgaris";"spp_richness_subplot";"avg_spp_richness_10subplots"
"37";1377;2023;20230615;"12.6";"6898_K";"no";6898;"kontr";"23_6898_K_b";"23_6898_K";"23_6898_K_b_6";"S_Rusina";"Rusina";6;"S_Rusina";"Dace_Veidenbauma_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;-10;0;0;-20;"-15";"na";0;-40;"8";"8";"-32";"very_bad";1;0;0;0;0;0;2;2;0;0;4;0;0;0;2;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1,6
"38";1378;2023;20230615;"12.6";"6898_K";"no";6898;"kontr";"23_6898_K_b";"23_6898_K";"23_6898_K_b_7";"S_Rusina";"Rusina";7;"S_Rusina";"Dace_Veidenbauma_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;-10;0;0;-20;"-15";"na";0;-40;"8";"8";"-32";"very_bad";1;0;0;0;0;0;2;2;0;0;4;0;0;0;2;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1,6
"39";1379;2023;20230615;"12.6";"6898_K";"no";6898;"kontr";"23_6898_K_b";"23_6898_K";"23_6898_K_b_8";"S_Rusina";"Rusina";8;"S_Rusina";"Dace_Veidenbauma_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;-10;0;0;-20;"-15";"na";0;-40;"8";"8";"-32";"very_bad";1;0;0;0;0;0;2;2;0;0;4;0;0;0;2;0;0;0;0;0;1;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;1,6
"40";1380;2023;20230615;"12.6";"6898_K";"no";6898;"kontr";"23_6898_K_b";"23_6898_K";"23_6898_K_b_9";"S_Rusina";"Rusina";9;"S_Rusina";"Dace_Veidenbauma_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";5;-10;0;0;-20;"-15";"na";0;-40;"8";"8";"-32";"very_bad";1;0;0;0;0;0;2;2;0;0;4;0;0;0;2;0;0;0;0;0;1;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1,6
"41";2241;2023;20230816;"12.6";"6998_K";"no";6998;"kontr";"23_6998_K_b";"23_6998_K";"23_6998_K_b_1";"M_Medne";"Medne";1;"M_Medne";"Gobukalni_SIA_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-10;-10;0;-20;"-5";"na";0;-45;"14";"14";"-31";"very_bad";2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"0";2;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2,8
"42";2242;2023;20230816;"12.6";"6998_K";"no";6998;"kontr";"23_6998_K_b";"23_6998_K";"23_6998_K_b_10";"M_Medne";"Medne";10;"M_Medne";"Gobukalni_SIA_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-10;-10;0;-20;"-5";"na";0;-45;"14";"14";"-31";"very_bad";2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;2,8
"43";2243;2023;20230816;"12.6";"6998_K";"no";6998;"kontr";"23_6998_K_b";"23_6998_K";"23_6998_K_b_2";"M_Medne";"Medne";2;"M_Medne";"Gobukalni_SIA_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-10;-10;0;-20;"-5";"na";0;-45;"14";"14";"-31";"very_bad";2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"0";1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2,8
"44";2244;2023;20230816;"12.6";"6998_K";"no";6998;"kontr";"23_6998_K_b";"23_6998_K";"23_6998_K_b_3";"M_Medne";"Medne";3;"M_Medne";"Gobukalni_SIA_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-10;-10;0;-20;"-5";"na";0;-45;"14";"14";"-31";"very_bad";2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2,8
"45";2245;2023;20230816;"12.6";"6998_K";"no";6998;"kontr";"23_6998_K_b";"23_6998_K";"23_6998_K_b_4";"M_Medne";"Medne";4;"M_Medne";"Gobukalni_SIA_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-10;-10;0;-20;"-5";"na";0;-45;"14";"14";"-31";"very_bad";2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"0";1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2,8
"46";2246;2023;20230816;"12.6";"6998_K";"no";6998;"kontr";"23_6998_K_b";"23_6998_K";"23_6998_K_b_5";"M_Medne";"Medne";5;"M_Medne";"Gobukalni_SIA_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-10;-10;0;-20;"-5";"na";0;-45;"14";"14";"-31";"very_bad";2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"0";1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2,8
"47";2247;2023;20230816;"12.6";"6998_K";"no";6998;"kontr";"23_6998_K_b";"23_6998_K";"23_6998_K_b_6";"M_Medne";"Medne";6;"M_Medne";"Gobukalni_SIA_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-10;-10;0;-20;"-5";"na";0;-45;"14";"14";"-31";"very_bad";2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"0";3;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;2,8
"48";2248;2023;20230816;"12.6";"6998_K";"no";6998;"kontr";"23_6998_K_b";"23_6998_K";"23_6998_K_b_7";"M_Medne";"Medne";7;"M_Medne";"Gobukalni_SIA_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-10;-10;0;-20;"-5";"na";0;-45;"14";"14";"-31";"very_bad";2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;"0";0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2,8
"49";2249;2023;20230816;"12.6";"6998_K";"no";6998;"kontr";"23_6998_K_b";"23_6998_K";"23_6998_K_b_8";"M_Medne";"Medne";8;"M_Medne";"Gobukalni_SIA_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-10;-10;0;-20;"-5";"na";0;-45;"14";"14";"-31";"very_bad";2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;"0";1;0;1;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2,8
"50";2250;2023;20230816;"12.6";"6998_K";"no";6998;"kontr";"23_6998_K_b";"23_6998_K";"23_6998_K_b_9";"M_Medne";"Medne";9;"M_Medne";"Gobukalni_SIA_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-10;-10;0;-20;"-5";"na";0;-45;"14";"14";"-31";"very_bad";2;0;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;"0";1;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2,8
"51";2281;2023;20230911;"12.6";"7070_K";"no";7070;"kontr";"23_7070_K_b";"23_7070_K";"23_7070_K_b_1";"M_Medne";"Medne";1;"M_Medne";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-5;-10;0;-20;"-15";"na";0;-50;"19";"19";"-31";"very_bad";2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3,5
"52";2282;2023;20230911;"12.6";"7070_K";"no";7070;"kontr";"23_7070_K_b";"23_7070_K";"23_7070_K_b_10";"M_Medne";"Medne";10;"M_Medne";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-5;-10;0;-20;"-15";"na";0;-50;"19";"19";"-31";"very_bad";2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";1;0;0;0;0;0;0;2;0;1;0;1;0;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;3,5
"53";2283;2023;20230911;"12.6";"7070_K";"no";7070;"kontr";"23_7070_K_b";"23_7070_K";"23_7070_K_b_2";"M_Medne";"Medne";2;"M_Medne";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-5;-10;0;-20;"-15";"na";0;-50;"19";"19";"-31";"very_bad";2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3,5
"54";2284;2023;20230911;"12.6";"7070_K";"no";7070;"kontr";"23_7070_K_b";"23_7070_K";"23_7070_K_b_3";"M_Medne";"Medne";3;"M_Medne";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-5;-10;0;-20;"-15";"na";0;-50;"19";"19";"-31";"very_bad";2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;2;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3,5
"55";2285;2023;20230911;"12.6";"7070_K";"no";7070;"kontr";"23_7070_K_b";"23_7070_K";"23_7070_K_b_4";"M_Medne";"Medne";4;"M_Medne";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-5;-10;0;-20;"-15";"na";0;-50;"19";"19";"-31";"very_bad";2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3,5
"56";2286;2023;20230911;"12.6";"7070_K";"no";7070;"kontr";"23_7070_K_b";"23_7070_K";"23_7070_K_b_5";"M_Medne";"Medne";5;"M_Medne";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-5;-10;0;-20;"-15";"na";0;-50;"19";"19";"-31";"very_bad";2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;"0";2;0;0;0;0;0;0;1;0;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;6;3,5
"57";2287;2023;20230911;"12.6";"7070_K";"no";7070;"kontr";"23_7070_K_b";"23_7070_K";"23_7070_K_b_6";"M_Medne";"Medne";6;"M_Medne";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-5;-10;0;-20;"-15";"na";0;-50;"19";"19";"-31";"very_bad";2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3,5
"58";2288;2023;20230911;"12.6";"7070_K";"no";7070;"kontr";"23_7070_K_b";"23_7070_K";"23_7070_K_b_7";"M_Medne";"Medne";7;"M_Medne";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-5;-10;0;-20;"-15";"na";0;-50;"19";"19";"-31";"very_bad";2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;1;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;3,5
"59";2289;2023;20230911;"12.6";"7070_K";"no";7070;"kontr";"23_7070_K_b";"23_7070_K";"23_7070_K_b_8";"M_Medne";"Medne";8;"M_Medne";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-5;-10;0;-20;"-15";"na";0;-50;"19";"19";"-31";"very_bad";2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"0";0;0;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;5;3,5
"60";2290;2023;20230911;"12.6";"7070_K";"no";7070;"kontr";"23_7070_K_b";"23_7070_K";"23_7070_K_b_9";"M_Medne";"Medne";9;"M_Medne";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"na";"na";"yes";"no";"na";"k";"DAP";0;-5;-10;0;-20;"-15";"na";0;-50;"19";"19";"-31";"very_bad";2;0;2;2;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;"0";0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;3,5
"61";4891;2024;20240628;"12.6";"7070_k";"no";7070;"kontr";"24_7070_k_b";"24_7070_k";"24_7070_k_b_1";"S_Rusina";"Rusina";1;"S_Rusina";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"k";"LU";0;-5;-15;0;-20;"-15";"na";0;-55;"27.5";"27.5";"-27.5";"very_bad";4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4,8
"62";4892;2024;20240628;"12.6";"7070_k";"no";7070;"kontr";"24_7070_k_b";"24_7070_k";"24_7070_k_b_10";"S_Rusina";"Rusina";10;"S_Rusina";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"k";"LU";0;-5;-15;0;-20;"-15";"na";0;-55;"27.5";"27.5";"-27.5";"very_bad";4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;2;2;0;0;"0";1;0;0;0;0;0;3;1;0;3;2;1;0;0;0;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;12;4,8
"63";4893;2024;20240628;"12.6";"7070_k";"no";7070;"kontr";"24_7070_k_b";"24_7070_k";"24_7070_k_b_2";"S_Rusina";"Rusina";2;"S_Rusina";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"k";"LU";0;-5;-15;0;-20;"-15";"na";0;-55;"27.5";"27.5";"-27.5";"very_bad";4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4,8
"64";4894;2024;20240628;"12.6";"7070_k";"no";7070;"kontr";"24_7070_k_b";"24_7070_k";"24_7070_k_b_3";"S_Rusina";"Rusina";3;"S_Rusina";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"k";"LU";0;-5;-15;0;-20;"-15";"na";0;-55;"27.5";"27.5";"-27.5";"very_bad";4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;3;4,8
"65";4895;2024;20240628;"12.6";"7070_k";"no";7070;"kontr";"24_7070_k_b";"24_7070_k";"24_7070_k_b_4";"S_Rusina";"Rusina";4;"S_Rusina";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"k";"LU";0;-5;-15;0;-20;"-15";"na";0;-55;"27.5";"27.5";"-27.5";"very_bad";4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4,8
"66";4896;2024;20240628;"12.6";"7070_k";"no";7070;"kontr";"24_7070_k_b";"24_7070_k";"24_7070_k_b_5";"S_Rusina";"Rusina";5;"S_Rusina";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"k";"LU";0;-5;-15;0;-20;"-15";"na";0;-55;"27.5";"27.5";"-27.5";"very_bad";4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;2;1;1;0;"0";1;0;0;1;0;1;0;2;0;1;1;2;0;1;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;16;4,8
"67";4897;2024;20240628;"12.6";"7070_k";"no";7070;"kontr";"24_7070_k_b";"24_7070_k";"24_7070_k_b_6";"S_Rusina";"Rusina";6;"S_Rusina";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"k";"LU";0;-5;-15;0;-20;"-15";"na";0;-55;"27.5";"27.5";"-27.5";"very_bad";4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;1;0;0;1;"0";1;0;0;0;0;0;0;2;0;2;0;3;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;4,8
"68";4898;2024;20240628;"12.6";"7070_k";"no";7070;"kontr";"24_7070_k_b";"24_7070_k";"24_7070_k_b_7";"S_Rusina";"Rusina";7;"S_Rusina";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"k";"LU";0;-5;-15;0;-20;"-15";"na";0;-55;"27.5";"27.5";"-27.5";"very_bad";4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4,8
"69";4899;2024;20240628;"12.6";"7070_k";"no";7070;"kontr";"24_7070_k_b";"24_7070_k";"24_7070_k_b_8";"S_Rusina";"Rusina";8;"S_Rusina";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"k";"LU";0;-5;-15;0;-20;"-15";"na";0;-55;"27.5";"27.5";"-27.5";"very_bad";4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;"0";0;0;2;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;4;4,8
"70";4900;2024;20240628;"12.6";"7070_k";"no";7070;"kontr";"24_7070_k_b";"24_7070_k";"24_7070_k_b_9";"S_Rusina";"Rusina";9;"S_Rusina";"Vasi_ZS_kontr";"basic_ZP";"Control";"meadow";"no";"no";"no";"na";"exp_bad";"k";"LU";0;-5;-15;0;-20;"-15";"na";0;-55;"27.5";"27.5";"-27.5";"very_bad";4;0;2;3;0;0;4;3;1;0;0;0;1;0;1;0;0;0;0;0;0;0;"0";0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4,8
"71";2201;2023;20230622;"12.6";"6994_k";"no";6994;"kontr";"23_6994_k_b";"23_6994_k";"23_6994_k_b_1";"S_Rusina";"Rusina";1;"S_Rusina";"Guntars_Dambenieks_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";-10;-15;-15;0;-10;"-5";"na";0;-55;"29";"29";"-26";"very_bad";2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;1;0;"0";0;0;0;0;0;0;0;2;0;0;1;2;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;9;5,7
"72";2202;2023;20230622;"12.6";"6994_k";"no";6994;"kontr";"23_6994_k_b";"23_6994_k";"23_6994_k_b_10";"S_Rusina";"Rusina";10;"S_Rusina";"Guntars_Dambenieks_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";-10;-15;-15;0;-10;"-5";"na";0;-55;"29";"29";"-26";"very_bad";2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;2;0;0;0;"0";0;0;0;0;0;0;0;2;0;1;2;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7;5,7
"73";2203;2023;20230622;"12.6";"6994_k";"no";6994;"kontr";"23_6994_k_b";"23_6994_k";"23_6994_k_b_2";"S_Rusina";"Rusina";2;"S_Rusina";"Guntars_Dambenieks_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";-10;-15;-15;0;-10;"-5";"na";0;-55;"29";"29";"-26";"very_bad";2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;5;5,7
"74";2204;2023;20230622;"12.6";"6994_k";"no";6994;"kontr";"23_6994_k_b";"23_6994_k";"23_6994_k_b_3";"S_Rusina";"Rusina";3;"S_Rusina";"Guntars_Dambenieks_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";-10;-15;-15;0;-10;"-5";"na";0;-55;"29";"29";"-26";"very_bad";2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;"0";1;0;0;0;0;1;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;5,7
"75";2205;2023;20230622;"12.6";"6994_k";"no";6994;"kontr";"23_6994_k_b";"23_6994_k";"23_6994_k_b_4";"S_Rusina";"Rusina";4;"S_Rusina";"Guntars_Dambenieks_kontr";"basic_ZP";"Control";"meadow";"na";"na";"no";"no";"na";"k";"LU";-10;-15;-15;0;-10;"-5";"na";0;-55;"29";"29";"-26";"very_bad";2;0;4;2;2;0;4;2;1;0;0;0;0;0;1;1;1;0;0;0;0;0;"0";0;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;5,7
